,matchid,accountid,win,kills,deaths,assists,totalminionskilled,wardsplaced,totaldamagedealt,magicdamagedealt,physicaldamagedealt,truedamagedealt,damageselfmitigated,damagedealttoobjectives,damagedealttoturrets,totaldamagedealttochampions,magicdamagedealttochampions,physicaldamagedealttochampions,truedamagedealttochampions,totaldamagetaken,physicaldamagetaken,truedamagetaken,totalheal,t2.gameDuration/60,matchRankScore,champName
170,2695191161,31784462,0,0,2,2,166,4,71207,23278,45058,2870,7639,214,20,9885,1398,8486,0,13409,5474,253,4901,24.55,,Tristana
171,2695191161,38051803,0,1,8,2,109,4,65744,2325,62727,692,8612,0,0,15588,365,14530,692,16339,7088,327,186,24.55,,Zed
172,2695191161,49795343,0,2,5,3,179,6,109474,96128,13345,0,14749,1196,1196,21515,20335,1180,0,18784,10281,604,102,24.55,,Rumble
173,2695191161,204498607,0,0,7,2,63,6,26224,12511,7213,6498,22067,1327,0,5286,3120,1176,990,17384,6785,82,4342,24.55,,Taric
174,2695191161,208424717,1,12,2,7,150,9,121098,104261,11031,5805,8950,6148,3780,30388,29462,756,170,26505,17833,1342,23150,24.55,,Vladimir
175,2695191161,209512752,0,4,3,1,12,17,83458,4428,73665,5364,11801,570,0,7916,0,7340,576,21399,14037,428,9807,24.55,,Kayn
176,2695191161,210700969,1,6,2,8,47,10,169217,76652,81316,11248,21196,17369,5266,18088,8284,8557,1246,29392,20637,546,8463,24.55,,Shyvana
177,2695191161,219653181,1,3,2,4,122,8,96265,572,93732,1959,19126,13704,7459,7394,25,7089,279,17652,10597,84,3840,24.55,,Udyr
178,2695191161,223050248,1,3,0,11,119,7,74552,1668,68268,4615,3150,9670,6700,10551,10,10541,0,8709,5931,262,3922,24.55,,Jhin
179,2695191161,223319796,1,1,1,17,7,8,12483,8010,4472,0,3002,3191,2709,3823,3320,503,0,5663,3134,24,22563,24.55,,Soraka
180,2695191164,44042658,1,9,8,14,190,15,160418,11653,148243,520,10289,18028,6091,32394,968,30904,520,24632,18414,1533,5259,40.85,,Miss Fortune
181,2695191164,201589467,0,8,11,9,62,13,220109,85888,125402,8818,51103,20723,735,23140,8974,11564,2602,57463,39543,3255,9421,40.85,,Shyvana
182,2695191164,229430553,1,3,5,25,80,8,93201,82048,9601,1551,19558,6082,1122,27736,24464,1720,1551,24331,20474,877,7999,40.85,,Morgana
183,2695191164,230053873,1,13,7,14,114,20,113386,5929,95554,11903,23322,5209,1733,29649,1580,27039,1029,26348,16946,4427,4028,40.85,,Pantheon
184,2695191164,231765191,1,7,3,15,190,17,159119,87516,25245,46357,9659,10682,4686,25526,16999,1635,6890,20499,14692,1160,8942,40.85,,Ahri
185,2695191164,238062099,0,6,8,2,235,15,219330,2377,214780,2171,18062,11892,1886,21932,183,20923,825,26403,14472,1113,1948,40.85,,Draven
186,2695191164,238580977,1,7,9,9,120,17,208738,11326,190250,7161,17953,16601,5395,18993,921,17661,411,33702,23811,1640,12282,40.85,,Rengar
187,2695191164,239597383,0,10,10,2,146,12,168230,4701,148851,14677,19212,7725,2643,32839,813,29239,2786,34427,23240,1613,4109,40.85,,Zed
188,2695191164,241349842,0,2,3,10,44,34,52983,41753,8739,2490,8402,1651,1547,12959,10718,0,2240,15534,10320,420,22698,40.85,,Nami
189,2695191164,242126322,0,6,7,3,206,7,171886,1341,167930,2615,26829,11047,8277,11153,540,10052,560,32248,20931,4589,5297,40.85,,Renekton
190,2695191166,32647557,1,0,7,24,45,24,25448,17249,8032,166,36323,2453,558,11355,9442,1746,166,28158,21097,640,3928,39.75,,Thresh
191,2695191166,35407282,0,12,11,11,153,16,149793,13823,131147,4823,36681,1535,1535,17453,1785,14193,1474,31750,19184,495,6293,39.75,,Yasuo
192,2695191166,38797379,1,18,12,9,112,6,222996,11236,200883,10876,22762,17267,2794,36140,1673,33896,570,42465,30898,2002,10526,39.75,,Rengar
193,2695191166,47518386,0,7,5,15,197,8,146593,12033,132725,1834,11116,6895,6155,33812,2472,30842,498,22942,10849,2427,8123,39.75,,Miss Fortune
194,2695191166,50171141,0,4,11,14,86,20,94688,88213,6330,145,11725,2492,394,24940,23742,1053,145,22497,15432,264,1159,39.75,,Lux
195,2695191166,51208272,1,20,4,7,265,19,318304,99487,212949,5867,19942,26457,12911,49890,7730,40552,1607,29680,16051,548,10053,39.75,,Tristana
196,2695191166,219316699,0,10,7,13,236,22,213762,55159,149770,8832,82765,8085,7150,36137,11213,24861,62,65230,31324,1962,1995,39.75,,Nasus
197,2695191166,228117741,0,6,12,12,31,18,150685,29926,113692,7067,36856,2914,1182,23136,3958,17926,1251,54639,31064,1264,17279,39.75,,Hecarim
198,2695191166,233215183,1,6,8,13,203,17,201836,184351,14099,3386,19939,11653,4161,36823,32280,1308,3234,39812,28046,908,16056,39.75,,Anivia
199,2695191166,244303279,1,2,9,9,245,18,173647,150884,22040,722,34123,3087,1700,30209,28878,608,722,34480,26656,329,2087,39.75,,Rumble
200,2695191173,32279601,0,8,11,8,102,12,103406,11540,87696,4170,13789,10760,3580,25577,2695,21879,1002,26558,12481,671,3725,31.7,,Pantheon
201,2695191173,34507049,0,5,13,8,119,5,97069,564,85029,11475,13726,3300,0,20796,123,17570,3102,24479,18681,499,474,31.7,,Twitch
202,2695191173,205034462,1,9,8,8,25,12,152933,37244,103008,12679,20080,8381,1170,16251,2945,12804,501,32708,27596,901,6739,31.7,,Lee Sin
203,2695191173,211845070,1,6,2,25,30,23,32216,20013,10506,1696,15513,2024,2024,15486,11614,2977,894,17564,12520,1683,7648,31.7,,Thresh
204,2695191173,222125129,0,2,11,4,45,11,107614,4360,90258,12995,18578,13490,0,7640,25,6043,1571,36516,26862,371,12467,31.7,,Rek'Sai
205,2695191173,228812311,1,9,5,9,194,10,149203,2574,141817,4811,8052,9122,9122,17619,1574,15808,236,16160,11087,1271,1884,31.7,,Ashe
206,2695191173,232285173,0,1,7,10,16,13,23822,17240,4616,1965,13388,169,169,4802,3953,384,465,17956,10109,367,18689,31.7,,Soraka
207,2695191173,235766865,0,13,7,9,151,4,100368,33510,65614,1243,23673,5249,5249,23211,14721,7568,921,32610,18591,883,12354,31.7,,Akali
208,2695191173,237522518,1,13,11,12,197,12,180062,51463,126430,2169,23596,7479,5726,33125,6676,25287,1161,27531,19827,1366,4731,31.7,,Yasuo
209,2695191173,237624515,1,12,3,16,150,10,113348,71964,34943,6440,41109,4465,4465,30424,24020,6403,0,21268,14644,1839,1889,31.7,,Malphite
210,2695191175,320285,1,12,4,9,276,7,245744,6714,229964,9066,65759,23038,19383,36413,6714,29090,608,52292,30412,3406,21024,43.2833,,Trundle
211,2695191175,332753,0,3,9,5,276,13,232623,482,224625,7515,56499,7753,3840,22020,66,19907,2046,51010,29791,1322,10726,43.2833,,Illaoi
212,2695191175,44455087,0,14,10,13,225,10,207743,108880,90217,8645,22721,13547,10373,62077,45890,13930,2255,30500,18136,1386,3717,43.2833,,Ezreal
213,2695191175,45199735,1,1,6,17,41,35,35939,22914,8609,4415,48127,864,694,10556,7861,1529,1165,32462,20298,1656,10902,43.2833,,Rakan
214,2695191175,48583927,1,13,7,8,258,24,297263,286486,7527,3249,14539,13013,3319,53408,52313,480,614,25336,11039,597,2604,43.2833,,Veigar
215,2695191175,202322363,1,12,16,7,59,17,167624,12841,145324,9458,46940,4584,0,33030,388,29513,3128,50589,33053,1492,11307,43.2833,,Wukong
216,2695191175,202748848,0,14,10,9,33,13,222273,8758,193706,19809,37845,41112,3283,32401,2815,27435,2150,62249,39811,1311,25619,43.2833,,Kha'Zix
217,2695191175,202992431,1,6,7,10,225,13,243313,30837,207909,4566,16691,12179,3710,29078,2539,26105,433,28657,15807,654,6506,43.2833,,Jinx
218,2695191175,219495694,0,5,7,18,229,12,239789,16108,219107,4573,14642,8699,4138,26018,2599,22091,1328,26511,18017,1192,4692,43.2833,,Jhin
219,2695191175,226122045,0,4,8,21,52,42,57775,49361,7864,549,19311,1909,931,19694,17243,2425,26,27511,14401,737,13085,43.2833,,Sona
220,2695191179,35027943,1,9,2,10,330,15,293808,121918,163778,8111,13744,7443,6850,30660,9092,20668,900,11921,5397,309,5461,38.3333,,Tristana
221,2695191179,36367842,1,1,6,17,82,27,28386,19730,8161,493,29540,1518,1518,10572,9151,1141,280,23152,11187,700,7619,38.3333,,Thresh
222,2695191179,48773996,0,4,2,10,269,14,208405,186496,16399,5510,13611,3117,2256,24987,23714,1272,0,22813,11792,618,6078,38.3333,,Lissandra
223,2695191179,203168990,1,5,5,6,241,31,200392,175134,24392,865,16399,3384,3251,16444,14825,1550,69,28905,9604,168,8666,38.3333,,Ekko
224,2695191179,206923087,1,6,7,8,75,10,257637,96828,142850,17959,37237,45654,5146,18232,8644,8032,1556,46017,26157,588,15444,38.3333,,Shyvana
225,2695191179,216517219,0,4,5,11,61,14,130493,56331,64669,9493,24485,9951,1018,9648,5275,3430,943,33777,25027,898,15672,38.3333,,Warwick
226,2695191179,219451320,0,11,9,4,228,9,176843,1513,164913,10417,10598,10858,5483,25587,712,24271,604,22657,11871,512,3033,38.3333,,Miss Fortune
227,2695191179,226337585,0,0,3,14,47,36,27243,10774,7218,9250,29698,687,207,8160,5307,2458,394,18636,10737,623,3329,38.3333,,Blitzcrank
228,2695191179,229535550,0,9,7,9,243,18,164668,148298,14748,1620,30860,5237,0,30316,28453,1542,321,25836,16065,1091,2779,38.3333,,Rumble
229,2695191179,236287570,1,5,8,8,196,22,144724,0,139220,5503,23578,5442,3139,18952,0,18014,937,21606,10487,497,4594,38.3333,,Riven
230,2695191185,359146,0,1,7,0,123,10,71996,32746,38748,501,7496,249,0,17915,12692,4721,501,20936,11419,527,2315,31.2833,,Shaco
231,2695191185,33099056,1,3,0,1,266,6,180201,1194,177332,1674,8709,6608,6608,10083,255,9828,0,13700,8152,57,3122,31.2833,,Wukong
232,2695191185,38614834,0,3,2,2,232,8,156890,136512,17737,2640,5741,0,0,18477,17891,585,0,10496,5556,0,780,31.2833,,Lux
233,2695191185,47803901,0,0,2,5,41,19,4219,2869,1269,80,13210,159,0,2717,2149,487,80,10643,3478,221,363,31.2833,,Braum
234,2695191185,215193663,0,0,6,2,33,30,74403,53973,14866,5564,5469,0,0,2031,1981,50,0,13184,7022,472,3780,31.2833,,Elise
235,2695191185,219559170,0,2,3,2,196,10,103932,44343,57410,2178,12925,1290,0,13572,8949,4043,578,11146,8323,112,3957,31.2833,,Kog'Maw
236,2695191185,230156478,1,4,1,4,209,10,200259,2834,191677,5748,12404,21334,8923,10572,588,9773,210,13678,6501,871,2018,31.2833,,Sivir
237,2695191185,234238749,1,0,1,7,38,46,22757,14700,7337,720,3158,4046,1693,3590,2671,733,184,7199,2659,0,2423,31.2833,,Lulu
238,2695191185,238214117,1,8,2,3,79,10,177530,64493,96058,16978,24071,31493,2080,8417,4668,2809,939,39777,22207,28,24625,31.2833,,Warwick
239,2695191185,242580554,1,5,2,6,155,14,134208,123603,8583,2020,8745,9288,3894,21499,20771,727,0,20661,6932,422,5800,31.2833,,Anivia
240,2695191193,377366,1,10,7,9,178,13,215633,189475,21620,4537,37531,42314,7860,41488,36654,2887,1945,27932,12584,495,27025,40.8,,Mordekaiser
241,2695191193,33071555,1,3,3,13,251,20,195242,2917,191509,816,44323,10128,2862,21781,2080,19701,0,35232,18652,2909,9524,40.8,,Illaoi
242,2695191193,200414023,0,1,8,12,21,24,10735,7641,1930,1163,7515,1994,455,4416,2782,514,1119,16897,10290,74,1243,40.8,,Lulu
243,2695191193,200414303,0,6,5,16,293,15,264077,100664,160727,2685,16121,12756,2199,32805,6844,24373,1587,22794,16561,198,9949,40.8,,Tristana
244,2695191193,200745995,0,6,4,11,281,16,214401,160544,51427,2429,14227,7373,2794,34923,31517,3146,259,21989,13325,1098,2912,40.8,,Teemo
245,2695191193,201562628,0,6,11,10,81,11,174210,5531,161398,7279,36233,4715,494,17674,16,16638,1020,53726,26816,1028,19788,40.8,,Kayn
246,2695191193,201657959,1,1,4,22,54,46,29265,15241,8649,5374,54846,2009,1177,9247,6604,2642,0,25763,11871,629,5412,40.8,,Leona
247,2695191193,205977137,0,7,4,14,247,10,178821,109014,56530,13276,76011,7420,5564,34064,25133,8021,910,43168,26707,1213,11970,40.8,,Dr. Mundo
248,2695191193,207996231,1,8,6,6,73,12,206580,102736,93068,10776,52891,34586,4990,18474,9984,7713,776,45465,27616,840,14391,40.8,,Shyvana
249,2695191193,214854010,1,10,6,14,305,17,340938,5468,326343,9126,22177,16783,10746,39498,2652,35955,890,22315,11686,212,4758,40.8,,Jinx
250,2695191194,37225119,0,8,7,13,65,17,178360,139306,23604,15449,32438,12011,1095,28952,23269,1926,3757,38966,18354,539,10019,41.1167,,Amumu
251,2695191194,40528062,1,16,4,16,250,11,271918,257348,12139,2430,7163,7309,6200,59263,57985,1185,92,15203,5530,416,6,41.1167,,Xerath
252,2695191194,41288399,1,11,8,15,84,39,142894,26803,100363,15727,39468,23199,3992,15233,2624,12310,298,39339,20337,1547,6861,41.1167,,Lee Sin
253,2695191194,201203207,0,5,10,10,238,38,239665,82248,147298,10119,15806,11620,2562,20350,4579,14445,1325,28271,12702,107,7180,41.1167,,Tristana
254,2695191194,210791615,1,8,8,16,193,24,220426,43276,169426,7724,12870,24129,8834,31461,5038,25382,1039,32630,12758,930,5016,41.1167,,Ezreal
255,2695191194,214553281,1,4,4,22,37,10,42168,28472,12695,1001,26412,7919,3701,10644,10058,586,0,14709,6055,719,14401,41.1167,,Rakan
256,2695191194,235343191,0,4,13,9,77,14,86552,58111,7434,21006,11529,1487,0,16734,15835,754,144,25208,10554,285,3109,41.1167,,Lux
257,2695191194,236539186,0,9,4,11,223,15,156118,47634,101324,7159,70733,9230,1289,32809,8098,24412,298,44309,15140,457,4040,41.1167,,Poppy
258,2695191194,237978216,1,3,9,12,161,16,123311,101479,21550,281,75430,2148,953,23404,20180,3224,0,58267,29442,2579,19399,41.1167,,Maokai
259,2695191194,241353245,0,7,8,6,261,12,209952,190720,10861,8370,21257,6674,2731,27016,25384,962,668,27318,8293,41,1697,41.1167,,Malzahar
260,2695191200,268413,1,20,6,7,116,4,100856,83068,12975,4813,13429,7106,3979,27164,24173,2614,376,22774,17189,103,7131,25.55,,Katarina
261,2695191200,35003516,1,6,2,4,42,9,140771,4186,121824,14760,21848,33782,3390,14811,642,13377,791,17642,13575,129,6624,25.55,,Udyr
262,2695191200,40357216,0,2,9,10,120,1,68291,2372,63049,2870,19318,0,0,9551,955,8595,0,24321,20483,195,2860,25.55,,Renekton
263,2695191200,42730305,1,7,8,4,181,11,146223,148,138040,8034,35569,4687,4687,31012,67,30854,90,30410,23995,790,6544,25.55,,Illaoi
264,2695191200,44617230,0,6,6,8,78,8,123359,2573,114359,6427,16921,488,0,18878,93,17494,1291,29990,24272,418,10647,25.55,,Kayn
265,2695191200,46294349,1,4,3,6,149,9,106437,6346,94098,5992,7296,11881,7837,11838,1767,9863,208,13366,11458,268,3653,25.55,,Lucian
266,2695191200,209454513,0,3,8,6,85,5,54950,47185,7699,66,7818,680,680,7823,7323,499,0,13976,7379,175,179,25.55,,Syndra
267,2695191200,218409437,1,1,1,15,2,14,9163,6356,2471,335,3787,2727,1575,2821,2349,471,0,6612,4916,0,728,25.55,,Lulu
268,2695191200,218619918,0,6,6,7,158,8,95100,11966,83133,0,8035,180,180,24080,3200,20880,0,19034,13389,244,1255,25.55,,Miss Fortune
269,2695191200,226227824,0,3,9,6,10,15,12518,10165,2352,0,9725,0,0,5027,4540,486,0,15433,6238,433,3326,25.55,,Sona
270,2695191203,42316543,0,7,5,12,250,4,219957,20920,197957,1080,12701,14421,2437,35716,5442,29409,864,22685,16543,245,8852,37.9333,,Jhin
271,2695191203,43425559,1,2,8,19,198,7,152814,40220,108628,3965,63060,4620,2996,29225,9307,19917,0,57732,31491,1632,13556,37.9333,,Renekton
272,2695191203,46648326,1,17,4,9,283,13,305784,5454,297296,3034,19839,26021,15083,50915,2346,47894,674,22911,11941,264,7238,37.9333,,Caitlyn
273,2695191203,49925092,1,1,5,27,12,27,21431,15555,3808,2067,5841,1978,1384,13533,10398,1067,2067,17042,5447,92,21511,37.9333,,Nami
274,2695191203,201289147,0,3,6,16,287,11,244749,110044,130283,4421,90596,6186,2971,35245,14376,20791,78,61784,34965,1710,28642,37.9333,,Sion
275,2695191203,212428974,1,10,11,15,42,23,107805,24642,74970,8192,33251,6520,3725,24306,4997,18728,580,39921,24157,1310,4983,37.9333,,Lee Sin
276,2695191203,227830403,1,10,6,19,139,15,123982,104987,16765,2230,11387,11723,5224,42592,39063,2044,1484,28375,12885,279,5059,37.9333,,Brand
277,2695191203,229925596,0,0,7,18,34,15,28402,12953,10305,5143,58445,1795,649,9445,6909,2536,0,26910,16087,680,1881,37.9333,,Leona
278,2695191203,232134382,0,13,11,11,83,6,167294,123879,30648,12766,51309,15781,3565,30145,24549,4360,1236,51939,33198,1391,21419,37.9333,,Ekko
279,2695191203,233443113,0,11,11,10,202,14,173377,152653,17741,2983,18251,10148,622,26532,23137,1994,1399,30035,18764,778,5178,37.9333,,Katarina
280,2695191205,407582,0,2,6,4,98,10,79756,14995,56519,8241,17588,20852,5859,13833,7379,6409,44,22612,15534,846,3430,26.1,,Yorick
281,2695191205,35519122,0,1,5,9,38,39,28339,20137,6107,2093,6573,3591,1170,11505,8070,1539,1895,14855,9065,298,5232,26.1,,Bard
282,2695191205,38802101,1,16,4,9,55,7,108449,36832,65997,5620,21496,10568,2131,24916,11319,11656,1940,30674,15001,2323,16721,26.1,,Warwick
283,2695191205,44878845,1,11,4,16,151,8,104994,3505,99266,2222,8697,13139,6175,17897,1724,16112,60,12602,5426,763,3798,26.1,,Jinx
284,2695191205,47953266,0,9,9,1,96,9,72345,63342,8300,702,8933,1026,1026,16638,15008,1108,522,20560,11012,918,3054,26.1,,Katarina
285,2695191205,207287519,1,2,4,17,80,16,32579,13143,10214,9221,23257,3026,1554,7318,5299,1364,654,20357,9633,1250,4977,26.1,,Braum
286,2695191205,207662381,0,3,10,13,21,8,70369,13001,53573,3794,22570,4458,3045,11025,1426,8549,1050,26032,16469,680,4822,26.1,,Jarvan IV
287,2695191205,209923519,1,4,7,18,118,9,76287,64697,10794,796,5547,4796,3427,12718,10768,1442,508,13450,3992,1929,766,26.1,,Lux
288,2695191205,227324364,1,2,5,12,107,8,57487,8659,48827,0,19169,3286,1821,8832,3494,5338,0,20953,13113,902,2256,26.1,,Shen
289,2695191205,228769174,0,9,5,4,189,8,138942,48902,82285,7755,8379,15469,7827,19072,9494,5920,3658,15169,9500,420,3822,26.1,,Kog'Maw
290,2695191206,36697338,0,2,5,3,122,6,70658,59776,7131,3750,5113,0,0,11947,10390,603,953,16611,12527,496,5346,19.9833,,Anivia
291,2695191206,37720546,1,10,1,4,102,17,79782,3928,69197,6656,5468,11210,5055,15670,1052,14255,362,7915,5002,24,1563,19.9833,,Jarvan IV
292,2695191206,41364405,0,1,8,4,78,4,34932,861,30801,3270,5157,0,0,6855,533,6321,0,13326,8836,826,2747,19.9833,,Jinx
293,2695191206,45966465,1,4,4,8,143,9,79262,23556,55661,45,17220,4795,4385,14010,5598,8367,45,21219,12090,0,536,19.9833,,Nasus
294,2695191206,46920369,1,3,4,9,51,7,32586,25896,5575,1114,3253,3039,1388,9427,7076,1387,963,9915,5331,18,872,19.9833,,Zoe
295,2695191206,208411241,0,6,4,2,101,3,50534,19944,30589,0,23817,33,0,16592,8922,7670,0,19884,13270,341,834,19.9833,,Ornn
296,2695191206,220948134,1,4,3,8,28,9,78806,53343,20128,5334,9714,4502,443,6281,4515,755,1010,20182,11880,1872,19111,19.9833,,Zac
297,2695191206,222326578,1,10,2,9,134,7,97406,0,97074,332,6101,7740,7619,17222,0,16968,254,11710,8215,0,4672,19.9833,,Sivir
298,2695191206,230426945,0,1,7,4,25,8,15617,11987,3482,148,5274,189,0,5735,4430,1157,148,11866,8842,347,569,19.9833,,Morgana
299,2695191206,233951899,0,4,7,1,21,4,79480,8595,66254,4630,7521,0,0,4528,306,4007,214,17532,14612,225,6394,19.9833,,Rengar
300,2695191207,31859867,1,0,1,0,12,0,3212,773,2329,110,377,0,0,559,225,223,110,1116,221,0,193,3.2167,,Akali
301,2695191207,34696133,1,0,0,0,0,1,6419,940,4791,688,481,0,0,0,0,0,0,1208,1208,0,467,3.2167,,Jarvan IV
302,2695191207,36514403,0,0,0,0,0,1,10749,6792,2762,1194,984,0,0,0,0,0,0,1964,1618,0,876,3.2167,,Amumu
303,2695191207,203475113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2167,,Miss Fortune
304,2695191207,212768300,0,0,0,0,16,1,3700,0,3700,0,115,0,0,476,0,476,0,323,265,0,0,3.2167,,Lucian
305,2695191207,214465267,1,0,0,0,0,1,527,83,444,0,0,0,0,131,83,48,0,0,0,0,0,3.2167,,Rakan
306,2695191207,217564089,0,0,0,0,5,1,1405,647,750,7,290,0,0,0,0,0,0,632,549,0,27,3.2167,,Alistar
307,2695191207,225805502,1,0,0,0,12,1,3098,349,2748,0,462,0,0,164,58,105,0,520,520,0,27,3.2167,,Yasuo
308,2695191207,239024735,1,0,0,0,12,0,3232,0,3232,0,7,0,0,398,0,398,0,15,15,0,12,3.2167,,Xayah
309,2695191207,240818759,0,1,0,0,14,0,3198,1536,1661,0,346,0,0,1037,895,141,0,692,356,110,0,3.2167,,Kassadin
310,2695191212,32864966,1,6,5,16,57,2,188678,102237,72380,14060,48053,21425,280,24929,16223,6583,2122,45675,31908,552,14298,38.3333,,Shyvana
311,2695191212,33591626,1,2,7,18,34,13,36220,17477,8622,10120,42023,6804,961,11410,6539,2654,2216,25686,15196,1101,3661,38.3333,,Leona
312,2695191212,33697487,1,11,6,14,306,17,326490,54008,258407,14074,38628,34384,14424,35898,4901,30294,702,57751,32342,1182,22497,38.3333,,Tryndamere
313,2695191212,34270204,0,16,10,7,224,9,213440,185979,24536,2924,42041,10058,2912,44734,40329,2372,2032,42251,33032,1369,15900,38.3333,,Katarina
314,2695191212,34560272,1,8,8,16,235,26,182617,6178,172531,3907,10524,7236,5557,27934,4136,23413,384,24092,12371,162,6622,38.3333,,Ashe
315,2695191212,39728004,0,5,8,1,228,17,156354,40120,113108,3125,31818,9473,4480,22234,8117,13618,498,33006,23682,899,7761,38.3333,,Jax
316,2695191212,42969830,0,1,8,11,201,9,126179,9073,110981,6124,12931,4472,2104,25900,1220,24616,64,22012,16607,951,3980,38.3333,,Miss Fortune
317,2695191212,44046604,0,13,9,10,76,38,204627,49243,143323,12059,30253,10061,4342,38902,5252,32826,822,37710,28518,2123,8281,38.3333,,Lee Sin
318,2695191212,49759239,0,1,6,22,59,25,43562,18275,15603,9682,55170,2813,1159,10874,9747,1083,43,28492,18409,1563,3707,38.3333,,Braum
319,2695191212,230128389,1,14,10,6,285,13,210595,8325,196788,5481,26370,9283,6525,31130,2173,27698,1258,33688,22538,594,8393,38.3333,,Zed
320,2695191217,32298914,0,6,8,8,232,12,165420,11404,152993,1022,33156,3710,3710,21427,1530,19018,878,29233,15942,621,6125,38.0667,,Yasuo
321,2695191217,33313308,1,11,8,15,245,5,208035,184513,20452,3070,33191,17077,6483,42253,38469,2944,840,30981,18175,854,1234,38.0667,,Diana
322,2695191217,37918243,0,2,8,14,165,8,125466,108715,12787,3962,14395,8661,1043,29734,29327,406,0,27134,9928,284,619,38.0667,,Rumble
323,2695191217,47642430,0,11,10,11,75,14,193315,8178,174561,10575,36420,2828,1144,25717,3562,21130,1025,41754,24954,612,16238,38.0667,,Kayn
324,2695191217,47800984,1,6,7,19,234,13,243117,40541,194276,8300,16381,18012,7892,30927,2347,27486,1093,21507,16035,749,8279,38.0667,,Xayah
325,2695191217,202156749,1,6,8,11,241,16,235322,218127,10732,6462,17499,18110,3027,19815,19297,410,108,24039,14981,675,708,38.0667,,Ryze
326,2695191217,215960640,0,10,9,11,334,14,281351,69008,188963,23378,18774,11809,8174,32212,6366,21810,4035,34383,20282,874,10424,38.0667,,Vayne
327,2695191217,217095785,0,4,5,22,104,33,54191,28165,12039,13986,44988,732,650,9147,7317,1829,0,21766,8232,1288,12088,38.0667,,Taric
328,2695191217,232203938,1,16,4,16,59,20,203817,38618,140228,24971,55517,38697,3477,26864,3129,22289,1444,47367,26325,2059,19202,38.0667,,Lee Sin
329,2695191217,233485089,1,1,6,30,30,26,16506,8889,6899,717,49229,3695,917,5934,4480,1259,194,24389,14579,1599,14610,38.0667,,Rakan
330,2695191218,182929,0,5,6,4,160,9,87595,9745,73272,4577,14874,379,99,10944,1277,8639,1027,16295,10483,492,1865,22.8667,,Yasuo
331,2695191218,39663772,0,4,3,4,147,6,59575,45229,13938,407,6617,0,0,13203,11863,932,407,10599,7216,492,0,22.8667,,Kennen
332,2695191218,47580117,0,4,5,7,28,21,17967,8237,4096,5633,18787,207,207,7509,5952,1143,414,16339,6031,702,1684,22.8667,,Tahm Kench
333,2695191218,48218496,0,1,5,6,163,7,67840,0,67663,177,5057,1132,1132,11362,0,11185,177,11324,6556,908,2169,22.8667,,Draven
334,2695191218,48672191,1,2,3,13,73,34,25932,13432,5448,7051,20473,360,360,8361,6930,769,661,16701,11672,294,6214,22.8667,,Alistar
335,2695191218,201697276,1,12,1,4,187,5,109730,110,102222,7398,11208,5585,5585,18504,110,17866,528,15573,9473,1004,5824,22.8667,,Talon
336,2695191218,205083993,1,1,4,11,183,10,118478,110063,8161,254,8924,3755,3755,12904,11761,888,254,12422,9481,800,1384,22.8667,,Ryze
337,2695191218,233930356,0,2,5,9,24,22,118434,6372,106116,5945,8392,372,372,15540,438,12835,2265,15161,9190,435,5210,22.8667,,Graves
